Pyro,PYR1 L3,Pyro,Nyx Gateway,57.97,Pyro
Pyro,PYR1 L3,Pyro,Patch City,13.98,Pyro
Pyro,PYR1 L3,Pyro,PYR1 L1,16.00,Pyro
Pyro,PYR1 L3,Pyro,PYR1 L2,17.66,Pyro
Pyro,PYR1 L3,Pyro,PYR1 L4,14.45,Pyro
Pyro,PYR1 L3,Pyro,PYR1 L5,14.70,Pyro
Pyro,PYR1 L3,Pyro,PYR2 L1,10.33,Pyro
Pyro,PYR1 L3,Pyro,PYR2 L2,11.93,Pyro
Pyro,PYR1 L3,Pyro,PYR2 L3,13.60,Pyro
Pyro,PYR1 L3,Pyro,PYR2 L5,18.05,Pyro
Pyro,PYR1 L3,Pyro,PYR3 L2,26.69,Pyro
Pyro,PYR1 L3,Pyro,PYR3 L4,26.02,Pyro
Pyro,PYR1 L3,Pyro,PYR3 L5,11.20,Pyro
Pyro,PYR1 L3,Pyro,PYR5 L1,42.38,Pyro
Pyro,PYR1 L3,Pyro,PYR5 L3,37.96,Pyro
Pyro,PYR1 L3,Pyro,PYR6 L1,70.92,Pyro
Pyro,PYR1 L3,Pyro,PYR6 L2,75.49,Pyro
Pyro,PYR1 L3,Pyro,Pyro (Star),8.56,Pyro
Pyro,PYR1 L3,Pyro,Pyro I,16.83,Pyro
Pyro,PYR1 L3,Pyro,Pyro IV,46.85,Pyro
Pyro,PYR1 L3,Pyro,Pyro V,46.60,Pyro
Pyro,PYR1 L3,Pyro,Rat's Nest,51.45,Pyro
Pyro,PYR1 L3,Pyro,Rod's Fuel 'n Supplies,35.79,Pyro
Pyro,PYR1 L3,Pyro,Stanton Gateway,46.29,Pyro
Pyro,PYR1 L3,Pyro,Starlight Service Station,23.28,Pyro
Pyro,PYR1 L3,Pyro,Terminus,72.94,Pyro
Pyro,PYR1 L3,Stanton,ARC-L1 Wide Forest Station,62.16,Pyro;Stanton
Pyro,PYR1 L3,Stanton,ARC-L2 Lively Pathway Station,64.01,Pyro;Stanton
Pyro,PYR1 L3,Stanton,ARC-L3 Modern Express Station,97.40,Pyro;Stanton
Pyro,PYR1 L3,Stanton,ARC-L4 Faint Glen Station,87.87,Pyro;Stanton
Pyro,PYR1 L3,Stanton,ARC-L5 Yellow Core Station,59.79,Pyro;Stanton
Pyro,PYR1 L3,Stanton,ArcCorp,62.86,Pyro;Stanton
Pyro,PYR1 L3,Stanton,CRU L2,81.20,Pyro;Stanton
Pyro,PYR1 L3,Stanton,CRU L3,80.80,Pyro;Stanton
Pyro,PYR1 L3,Stanton,CRU-L1 Ambitious Dream Station,79.10,Pyro;Stanton
Pyro,PYR1 L3,Stanton,CRU-L4 Shallow Fields Station,61.18,Pyro;Stanton
Pyro,PYR1 L3,Stanton,CRU-L5 Beautiful Glen Station,92.00,Pyro;Stanton
Pyro,PYR1 L3,Stanton,Crusader,80.11,Pyro;Stanton
Pyro,PYR1 L3,Stanton,HUR-L1 Green Glade Station,75.58,Pyro;Stanton
Pyro,PYR1 L3,Stanton,HUR-L2 Faithful Dream Station,76.41,Pyro;Stanton
Pyro,PYR1 L3,Stanton,HUR-L3 Thundering Express Station,78.71,Pyro;Stanton
Pyro,PYR1 L3,Stanton,HUR-L4 Melodic Fields Station,85.60,Pyro;Stanton
Pyro,PYR1 L3,Stanton,HUR-L5 High Course Station,63.64,Pyro;Stanton
Pyro,PYR1 L3,Stanton,Hurston,75.97,Pyro;Stanton
Pyro,PYR1 L3,Stanton,MIC-L1 Shallow Frontier Station,110.07,Pyro;Stanton
Pyro,PYR1 L3,Stanton,MIC-L2 Long Forest Station,118.47,Pyro;Stanton
Pyro,PYR1 L3,Stanton,MIC-L3 Endless Odyssey Station,73.77,Pyro;Stanton
Pyro,PYR1 L3,Stanton,MIC-L4 Red Crossroads Station,116.70,Pyro;Stanton
Pyro,PYR1 L3,Stanton,MIC-L5 Modern Icarus Station,94.80,Pyro;Stanton
Pyro,PYR1 L3,Stanton,MicroTech,114.26,Pyro;Stanton
Pyro,PYR1 L3,Stanton,Nyx Gateway,102.14,Pyro;Nyx;Stanton
Pyro,PYR1 L3,Stanton,Pyro Gateway,46.29,Pyro;Stanton
Pyro,PYR1 L3,Stanton,Stanton (Star),74.59,Pyro;Stanton
Pyro,PYR1 L3,Stanton,Terra Gateway,99.24,Pyro;Stanton
Pyro,PYR1 L4,Nyx,Levski (Delamar),75.91,Pyro;Nyx
Pyro,PYR1 L4,Nyx,Nyx (Star),67.55,Pyro;Nyx
Pyro,PYR1 L4,Nyx,Nyx I,74.28,Pyro;Nyx
Pyro,PYR1 L4,Nyx,Nyx II,57.34,Pyro;Nyx
Pyro,PYR1 L4,Nyx,Nyx III,91.90,Pyro;Nyx
Pyro,PYR1 L4,Nyx,People's Service Station Alpha,92.31,Pyro;Nyx
Pyro,PYR1 L4,Nyx,People's Service Station Delta,112.12,Pyro;Nyx
Pyro,PYR1 L4,Nyx,People's Service Station Lambda,98.88,Pyro;Nyx
Pyro,PYR1 L4,Nyx,People's Service Station Theta,113.73,Pyro;Nyx
Pyro,PYR1 L4,Nyx,Pyro Gateway,43.56,Pyro;Nyx
Pyro,PYR1 L4,Nyx,Stanton Gateway,87.74,Pyro;Nyx
Pyro,PYR1 L4,Pyro,Bloom,21.13,Pyro
Pyro,PYR1 L4,Pyro,Checkmate,14.32,Pyro
Pyro,PYR1 L4,Pyro,Dudley & Daughters,63.58,Pyro
Pyro,PYR1 L4,Pyro,Endgame,64.95,Pyro
Pyro,PYR1 L4,Pyro,Gaslight,39.04,Pyro
Pyro,PYR1 L4,Pyro,Megumi Refueling,76.40,Pyro
Pyro,PYR1 L4,Pyro,Monox,7.98,Pyro
Pyro,PYR1 L4,Pyro,Nyx Gateway,43.56,Pyro
Pyro,PYR1 L4,Pyro,Patch City,16.57,Pyro
Pyro,PYR1 L4,Pyro,PYR1 L1,7.77,Pyro
Pyro,PYR1 L4,Pyro,PYR1 L2,8.71,Pyro
Pyro,PYR1 L4,Pyro,PYR1 L3,14.45,Pyro
Pyro,PYR1 L4,Pyro,PYR1 L5,14.32,Pyro
Pyro,PYR1 L4,Pyro,PYR2 L1,7.48,Pyro
Pyro,PYR1 L4,Pyro,PYR2 L2,8.69,Pyro
Pyro,PYR1 L4,Pyro,PYR2 L3,18.34,Pyro
Pyro,PYR1 L4,Pyro,PYR2 L5,4.28,Pyro
Pyro,PYR1 L4,Pyro,PYR3 L2,22.79,Pyro
Pyro,PYR1 L4,Pyro,PYR3 L4,12.90,Pyro
Pyro,PYR1 L4,Pyro,PYR3 L5,25.20,Pyro
Pyro,PYR1 L4,Pyro,PYR5 L1,30.47,Pyro
Pyro,PYR1 L4,Pyro,PYR5 L3,51.05,Pyro
Pyro,PYR1 L4,Pyro,PYR6 L1,70.79,Pyro
Pyro,PYR1 L4,Pyro,PYR6 L2,75.59,Pyro
Pyro,PYR1 L4,Pyro,Pyro (Star),8.27,Pyro
Pyro,PYR1 L4,Pyro,Pyro I,8.27,Pyro
Pyro,PYR1 L4,Pyro,Pyro IV,35.07,Pyro
Pyro,PYR1 L4,Pyro,Pyro V,34.76,Pyro
Pyro,PYR1 L4,Pyro,Rat's Nest,40.41,Pyro
Pyro,PYR1 L4,Pyro,Rod's Fuel 'n Supplies,43.43,Pyro
Pyro,PYR1 L4,Pyro,Stanton Gateway,60.55,Pyro
Pyro,PYR1 L4,Pyro,Starlight Service Station,19.37,Pyro
Pyro,PYR1 L4,Pyro,Terminus,73.04,Pyro
Pyro,PYR1 L4,Stanton,ARC-L1 Wide Forest Station,76.42,Pyro;Stanton
Pyro,PYR1 L4,Stanton,ARC-L2 Lively Pathway Station,78.27,Pyro;Stanton
Pyro,PYR1 L4,Stanton,ARC-L3 Modern Express Station,111.66,Pyro;Stanton
Pyro,PYR1 L4,Stanton,ARC-L4 Faint Glen Station,102.13,Pyro;Stanton
Pyro,PYR1 L4,Stanton,ARC-L5 Yellow Core Station,74.05,Pyro;Stanton
Pyro,PYR1 L4,Stanton,ArcCorp,77.12,Pyro;Stanton
Pyro,PYR1 L4,Stanton,CRU L2,95.46,Pyro;Stanton
Pyro,PYR1 L4,Stanton,CRU L3,95.06,Pyro;Stanton
Pyro,PYR1 L4,Stanton,CRU-L1 Ambitious Dream Station,93.36,Pyro;Stanton
Pyro,PYR1 L4,Stanton,CRU-L4 Shallow Fields Station,75.44,Pyro;Stanton
Pyro,PYR1 L4,Stanton,CRU-L5 Beautiful Glen Station,106.26,Pyro;Stanton
Pyro,PYR1 L4,Stanton,Crusader,94.37,Pyro;Stanton
Pyro,PYR1 L4,Stanton,HUR-L1 Green Glade Station,89.84,Pyro;Stanton
Pyro,PYR1 L4,Stanton,HUR-L2 Faithful Dream Station,90.67,Pyro;Stanton
Pyro,PYR1 L4,Stanton,HUR-L3 Thundering Express Station,92.97,Pyro;Stanton
Pyro,PYR1 L4,Stanton,HUR-L4 Melodic Fields Station,99.86,Pyro;Stanton
Pyro,PYR1 L4,Stanton,HUR-L5 High Course Station,77.90,Pyro;Stanton
Pyro,PYR1 L4,Stanton,Hurston,90.23,Pyro;Stanton
Pyro,PYR1 L4,Stanton,MIC-L1 Shallow Frontier Station,124.33,Pyro;Stanton
Pyro,PYR1 L4,Stanton,MIC-L2 Long Forest Station,132.73,Pyro;Stanton
Pyro,PYR1 L4,Stanton,MIC-L3 Endless Odyssey Station,88.03,Pyro;Stanton
Pyro,PYR1 L4,Stanton,MIC-L4 Red Crossroads Station,130.96,Pyro;Stanton
Pyro,PYR1 L4,Stanton,MIC-L5 Modern Icarus Station,109.06,Pyro;Stanton
Pyro,PYR1 L4,Stanton,MicroTech,128.52,Pyro;Stanton
Pyro,PYR1 L4,Stanton,Nyx Gateway,87.74,Pyro;Nyx;Stanton
Pyro,PYR1 L4,Stanton,Pyro Gateway,60.55,Pyro;Stanton
Pyro,PYR1 L4,Stanton,Stanton (Star),88.85,Pyro;Stanton
Pyro,PYR1 L4,Stanton,Terra Gateway,113.51,Pyro;Stanton
Pyro,PYR1 L5,Nyx,Levski (Delamar),83.29,Pyro;Nyx
Pyro,PYR1 L5,Nyx,Nyx (Star),74.93,Pyro;Nyx
Pyro,PYR1 L5,Nyx,Nyx I,81.66,Pyro;Nyx
Pyro,PYR1 L5,Nyx,Nyx II,64.72,Pyro;Nyx
Pyro,PYR1 L5,Nyx,Nyx III,99.27,Pyro;Nyx
Pyro,PYR1 L5,Nyx,People's Service Station Alpha,99.69,Pyro;Nyx
Pyro,PYR1 L5,Nyx,People's Service Station Delta,119.50,Pyro;Nyx
Pyro,PYR1 L5,Nyx,People's Service Station Lambda,106.26,Pyro;Nyx
Pyro,PYR1 L5,Nyx,People's Service Station Theta,121.10,Pyro;Nyx
Pyro,PYR1 L5,Nyx,Pyro Gateway,50.94,Pyro;Nyx
Pyro,PYR1 L5,Nyx,Stanton Gateway,95.12,Pyro;Nyx
Pyro,PYR1 L5,Pyro,Bloom,10.26,Pyro
Pyro,PYR1 L5,Pyro,Checkmate,17.85,Pyro
Pyro,PYR1 L5,Pyro,Dudley & Daughters,65.68,Pyro
Pyro,PYR1 L5,Pyro,Endgame,76.55,Pyro
Pyro,PYR1 L5,Pyro,Gaslight,52.71,Pyro
Pyro,PYR1 L5,Pyro,Megumi Refueling,66.20,Pyro
Pyro,PYR1 L5,Pyro,Monox,18.79,Pyro
Pyro,PYR1 L5,Pyro,Nyx Gateway,50.94,Pyro
Pyro,PYR1 L5,Pyro,Patch City,26.01,Pyro
Pyro,PYR1 L5,Pyro,PYR1 L1,8.01,Pyro
Pyro,PYR1 L5,Pyro,PYR1 L2,8.72,Pyro
Pyro,PYR1 L5,Pyro,PYR1 L3,14.70,Pyro
Pyro,PYR1 L5,Pyro,PYR1 L4,14.32,Pyro
Pyro,PYR1 L5,Pyro,PYR2 L1,17.74,Pyro
Pyro,PYR1 L5,Pyro,PYR2 L2,19.84,Pyro
Pyro,PYR1 L5,Pyro,PYR2 L3,5.68,Pyro
Pyro,PYR1 L5,Pyro,PYR2 L5,14.34,Pyro
Pyro,PYR1 L5,Pyro,PYR3 L2,11.99,Pyro
Pyro,PYR1 L5,Pyro,PYR3 L4,18.00,Pyro
Pyro,PYR1 L5,Pyro,PYR3 L5,19.89,Pyro
Pyro,PYR1 L5,Pyro,PYR5 L1,44.22,Pyro
Pyro,PYR1 L5,Pyro,PYR5 L3,41.13,Pyro
Pyro,PYR1 L5,Pyro,PYR6 L1,57.90,Pyro
Pyro,PYR1 L5,Pyro,PYR6 L2,62.62,Pyro
Pyro,PYR1 L5,Pyro,Pyro (Star),8.27,Pyro
Pyro,PYR1 L5,Pyro,Pyro I,8.27,Pyro
Pyro,PYR1 L5,Pyro,Pyro IV,48.79,Pyro
Pyro,PYR1 L5,Pyro,Pyro V,48.46,Pyro
Pyro,PYR1 L5,Pyro,Rat's Nest,38.51,Pyro
Pyro,PYR1 L5,Pyro,Rod's Fuel 'n Supplies,50.37,Pyro
Pyro,PYR1 L5,Pyro,Stanton Gateway,53.25,Pyro
Pyro,PYR1 L5,Pyro,Starlight Service Station,8.62,Pyro
Pyro,PYR1 L5,Pyro,Terminus,60.06,Pyro
Pyro,PYR1 L5,Stanton,ARC-L1 Wide Forest Station,69.12,Pyro;Stanton
Pyro,PYR1 L5,Stanton,ARC-L2 Lively Pathway Station,70.97,Pyro;Stanton
Pyro,PYR1 L5,Stanton,ARC-L3 Modern Express Station,104.37,Pyro;Stanton
Pyro,PYR1 L5,Stanton,ARC-L4 Faint Glen Station,94.83,Pyro;Stanton
Pyro,PYR1 L5,Stanton,ARC-L5 Yellow Core Station,66.75,Pyro;Stanton
Pyro,PYR1 L5,Stanton,ArcCorp,69.82,Pyro;Stanton
Pyro,PYR1 L5,Stanton,CRU L2,88.16,Pyro;Stanton
Pyro,PYR1 L5,Stanton,CRU L3,87.76,Pyro;Stanton
Pyro,PYR1 L5,Stanton,CRU-L1 Ambitious Dream Station,86.06,Pyro;Stanton
Pyro,PYR1 L5,Stanton,CRU-L4 Shallow Fields Station,68.14,Pyro;Stanton
Pyro,PYR1 L5,Stanton,CRU-L5 Beautiful Glen Station,98.96,Pyro;Stanton
Pyro,PYR1 L5,Stanton,Crusader,87.07,Pyro;Stanton
Pyro,PYR1 L5,Stanton,HUR-L1 Green Glade Station,82.54,Pyro;Stanton
Pyro,PYR1 L5,Stanton,HUR-L2 Faithful Dream Station,83.37,Pyro;Stanton
Pyro,PYR1 L5,Stanton,HUR-L3 Thundering Express Station,85.67,Pyro;Stanton
Pyro,PYR1 L5,Stanton,HUR-L4 Melodic Fields Station,92.56,Pyro;Stanton
Pyro,PYR1 L5,Stanton,HUR-L5 High Course Station,70.60,Pyro;Stanton
Pyro,PYR1 L5,Stanton,Hurston,82.93,Pyro;Stanton
Pyro,PYR1 L5,Stanton,MIC-L1 Shallow Frontier Station,117.03,Pyro;Stanton
Pyro,PYR1 L5,Stanton,MIC-L2 Long Forest Station,125.43,Pyro;Stanton
Pyro,PYR1 L5,Stanton,MIC-L3 Endless Odyssey Station,80.73,Pyro;Stanton
Pyro,PYR1 L5,Stanton,MIC-L4 Red Crossroads Station,123.66,Pyro;Stanton
Pyro,PYR1 L5,Stanton,MIC-L5 Modern Icarus Station,101.76,Pyro;Stanton
Pyro,PYR1 L5,Stanton,MicroTech,121.22,Pyro;Stanton
Pyro,PYR1 L5,Stanton,Nyx Gateway,95.12,Pyro;Nyx;Stanton
Pyro,PYR1 L5,Stanton,Pyro Gateway,53.25,Pyro;Stanton
Pyro,PYR1 L5,Stanton,Stanton (Star),81.55,Pyro;Stanton
Pyro,PYR1 L5,Stanton,Terra Gateway,106.21,Pyro;Stanton
Pyro,PYR2 L1,Nyx,Levski (Delamar),82.04,Pyro;Nyx
Pyro,PYR2 L1,Nyx,Nyx (Star),73.69,Pyro;Nyx
Pyro,PYR2 L1,Nyx,Nyx I,80.41,Pyro;Nyx
Pyro,PYR2 L1,Nyx,Nyx II,63.48,Pyro;Nyx
Pyro,PYR2 L1,Nyx,Nyx III,98.03,Pyro;Nyx
Pyro,PYR2 L1,Nyx,People's Service Station Alpha,98.44,Pyro;Nyx
Pyro,PYR2 L1,Nyx,People's Service Station Delta,118.25,Pyro;Nyx
Pyro,PYR2 L1,Nyx,People's Service Station Lambda,105.01,Pyro;Nyx
Pyro,PYR2 L1,Nyx,People's Service Station Theta,119.86,Pyro;Nyx
Pyro,PYR2 L1,Nyx,Pyro Gateway,49.70,Pyro;Nyx
Pyro,PYR2 L1,Nyx,Stanton Gateway,93.87,Pyro;Nyx
Pyro,PYR2 L1,Pyro,Bloom,26.56,Pyro
Pyro,PYR2 L1,Pyro,Checkmate,8.41,Pyro
Pyro,PYR2 L1,Pyro,Dudley & Daughters,70.78,Pyro
Pyro,PYR2 L1,Pyro,Endgame,59.07,Pyro
Pyro,PYR2 L1,Pyro,Gaslight,40.49,Pyro
Pyro,PYR2 L1,Pyro,Megumi Refueling,73.40,Pyro
Pyro,PYR2 L1,Pyro,Monox,1.08,Pyro
Pyro,PYR2 L1,Pyro,Nyx Gateway,49.70,Pyro
Pyro,PYR2 L1,Pyro,Patch City,9.29,Pyro
Pyro,PYR2 L1,Pyro,PYR1 L1,13.80,Pyro
Pyro,PYR2 L1,Pyro,PYR1 L2,15.19,Pyro
Pyro,PYR2 L1,Pyro,PYR1 L3,10.33,Pyro
Pyro,PYR2 L1,Pyro,PYR1 L4,7.48,Pyro
Pyro,PYR2 L1,Pyro,PYR1 L5,17.74,Pyro
Pyro,PYR2 L1,Pyro,PYR2 L2,2.14,Pyro
Pyro,PYR2 L1,Pyro,PYR2 L3,19.83,Pyro
Pyro,PYR2 L1,Pyro,PYR2 L5,11.75,Pyro
Pyro,PYR2 L1,Pyro,PYR3 L2,28.31,Pyro
Pyro,PYR2 L1,Pyro,PYR3 L4,20.35,Pyro
Pyro,PYR2 L1,Pyro,PYR3 L5,21.47,Pyro
Pyro,PYR2 L1,Pyro,PYR5 L1,32.05,Pyro
Pyro,PYR2 L1,Pyro,PYR5 L3,48.29,Pyro
Pyro,PYR2 L1,Pyro,PYR6 L1,75.59,Pyro
Pyro,PYR2 L1,Pyro,PYR6 L2,80.33,Pyro
Pyro,PYR2 L1,Pyro,Pyro (Star),9.55,Pyro
Pyro,PYR2 L1,Pyro,Pyro I,14.53,Pyro
Pyro,PYR2 L1,Pyro,Pyro IV,36.52,Pyro
Pyro,PYR2 L1,Pyro,Pyro V,36.27,Pyro
Pyro,PYR2 L1,Pyro,Rat's Nest,47.88,Pyro
Pyro,PYR2 L1,Pyro,Rod's Fuel 'n Supplies,36.01,Pyro
Pyro,PYR2 L1,Pyro,Stanton Gateway,56.16,Pyro
Pyro,PYR2 L1,Pyro,Starlight Service Station,24.75,Pyro
Pyro,PYR2 L1,Pyro,Terminus,77.77,Pyro
Pyro,PYR2 L1,Stanton,ARC-L1 Wide Forest Station,72.03,Pyro;Stanton
Pyro,PYR2 L1,Stanton,ARC-L2 Lively Pathway Station,73.88,Pyro;Stanton
Pyro,PYR2 L1,Stanton,ARC-L3 Modern Express Station,107.27,Pyro;Stanton
Pyro,PYR2 L1,Stanton,ARC-L4 Faint Glen Station,97.74,Pyro;Stanton
Pyro,PYR2 L1,Stanton,ARC-L5 Yellow Core Station,69.65,Pyro;Stanton
Pyro,PYR2 L1,Stanton,ArcCorp,72.72,Pyro;Stanton
Pyro,PYR2 L1,Stanton,CRU L2,91.06,Pyro;Stanton
Pyro,PYR2 L1,Stanton,CRU L3,90.67,Pyro;Stanton
Pyro,PYR2 L1,Stanton,CRU-L1 Ambitious Dream Station,88.97,Pyro;Stanton
Pyro,PYR2 L1,Stanton,CRU-L4 Shallow Fields Station,71.05,Pyro;Stanton
Pyro,PYR2 L1,Stanton,CRU-L5 Beautiful Glen Station,101.87,Pyro;Stanton
Pyro,PYR2 L1,Stanton,Crusader,89.97,Pyro;Stanton
Pyro,PYR2 L1,Stanton,HUR-L1 Green Glade Station,85.45,Pyro;Stanton
Pyro,PYR2 L1,Stanton,HUR-L2 Faithful Dream Station,86.27,Pyro;Stanton
Pyro,PYR2 L1,Stanton,HUR-L3 Thundering Express Station,88.57,Pyro;Stanton
Pyro,PYR2 L1,Stanton,HUR-L4 Melodic Fields Station,95.47,Pyro;Stanton
Pyro,PYR2 L1,Stanton,HUR-L5 High Course Station,73.50,Pyro;Stanton
Pyro,PYR2 L1,Stanton,Hurston,85.84,Pyro;Stanton
Pyro,PYR2 L1,Stanton,MIC-L1 Shallow Frontier Station,119.93,Pyro;Stanton
Pyro,PYR2 L1,Stanton,MIC-L2 Long Forest Station,128.34,Pyro;Stanton
Pyro,PYR2 L1,Stanton,MIC-L3 Endless Odyssey Station,83.64,Pyro;Stanton
Pyro,PYR2 L1,Stanton,MIC-L4 Red Crossroads Station,126.57,Pyro;Stanton
Pyro,PYR2 L1,Stanton,MIC-L5 Modern Icarus Station,104.67,Pyro;Stanton
Pyro,PYR2 L1,Stanton,MicroTech,124.13,Pyro;Stanton
Pyro,PYR2 L1,Stanton,Nyx Gateway,93.87,Pyro;Nyx;Stanton
Pyro,PYR2 L1,Stanton,Pyro Gateway,56.16,Pyro;Stanton
Pyro,PYR2 L1,Stanton,Stanton (Star),84.46,Pyro;Stanton
Pyro,PYR2 L1,Stanton,Terra Gateway,109.11,Pyro;Stanton
Pyro,PYR2 L2,Nyx,Levski (Delamar),81.92,Pyro;Nyx
Pyro,PYR2 L2,Nyx,Nyx (Star),73.57,Pyro;Nyx
Pyro,PYR2 L2,Nyx,Nyx I,80.29,Pyro;Nyx
Pyro,PYR2 L2,Nyx,Nyx II,63.36,Pyro;Nyx
Pyro,PYR2 L2,Nyx,Nyx III,97.91,Pyro;Nyx
Pyro,PYR2 L2,Nyx,People's Service Station Alpha,98.32,Pyro;Nyx
Pyro,PYR2 L2,Nyx,People's Service Station Delta,118.14,Pyro;Nyx
Pyro,PYR2 L2,Nyx,People's Service Station Lambda,104.89,Pyro;Nyx
Pyro,PYR2 L2,Nyx,People's Service Station Theta,119.74,Pyro;Nyx
Pyro,PYR2 L2,Nyx,Pyro Gateway,49.58,Pyro;Nyx
Pyro,PYR2 L2,Nyx,Stanton Gateway,93.75,Pyro;Nyx
Pyro,PYR2 L2,Pyro,Bloom,28.52,Pyro
Pyro,PYR2 L2,Pyro,Checkmate,9.47,Pyro
Pyro,PYR2 L2,Pyro,Dudley & Daughters,71.30,Pyro
Pyro,PYR2 L2,Pyro,Endgame,57.09,Pyro
Pyro,PYR2 L2,Pyro,Gaslight,38.99,Pyro
Pyro,PYR2 L2,Pyro,Megumi Refueling,74.82,Pyro
Pyro,PYR2 L2,Pyro,Monox,1.06,Pyro
Pyro,PYR2 L2,Pyro,Nyx Gateway,49.58,Pyro
Pyro,PYR2 L2,Pyro,Patch City,7.89,Pyro
Pyro,PYR2 L2,Pyro,PYR1 L1,15.58,Pyro
Pyro,PYR2 L2,Pyro,PYR1 L2,16.88,Pyro
Pyro,PYR2 L2,Pyro,PYR1 L3,11.93,Pyro
Pyro,PYR2 L2,Pyro,PYR1 L4,8.69,Pyro
Pyro,PYR2 L2,Pyro,PYR1 L5,19.84,Pyro
Pyro,PYR2 L2,Pyro,PYR2 L1,2.14,Pyro
Pyro,PYR2 L2,Pyro,PYR2 L3,21.96,Pyro
Pyro,PYR2 L2,Pyro,PYR2 L5,12.82,Pyro
Pyro,PYR2 L2,Pyro,PYR3 L2,30.26,Pyro
Pyro,PYR2 L2,Pyro,PYR3 L4,21.29,Pyro
Pyro,PYR2 L2,Pyro,PYR3 L5,22.92,Pyro
Pyro,PYR2 L2,Pyro,PYR5 L1,30.63,Pyro
Pyro,PYR2 L2,Pyro,PYR5 L3,49.81,Pyro
Pyro,PYR2 L2,Pyro,PYR6 L1,77.67,Pyro
Pyro,PYR2 L2,Pyro,PYR6 L2,82.41,Pyro
Pyro,PYR2 L2,Pyro,Pyro (Star),11.68,Pyro
Pyro,PYR2 L2,Pyro,Pyro I,16.26,Pyro
Pyro,PYR2 L2,Pyro,Pyro IV,35.05,Pyro
Pyro,PYR2 L2,Pyro,Pyro V,34.80,Pyro
Pyro,PYR2 L2,Pyro,Rat's Nest,49.02,Pyro
Pyro,PYR2 L2,Pyro,Rod's Fuel 'n Supplies,34.80,Pyro
Pyro,PYR2 L2,Pyro,Stanton Gateway,57.23,Pyro
Pyro,PYR2 L2,Pyro,Starlight Service Station,26.71,Pyro
Pyro,PYR2 L2,Pyro,Terminus,79.85,Pyro
Pyro,PYR2 L2,Stanton,ARC-L1 Wide Forest Station,73.10,Pyro;Stanton
Pyro,PYR2 L2,Stanton,ARC-L2 Lively Pathway Station,74.95,Pyro;Stanton
Pyro,PYR2 L2,Stanton,ARC-L3 Modern Express Station,108.34,Pyro;Stanton
Pyro,PYR2 L2,Stanton,ARC-L4 Faint Glen Station,98.81,Pyro;Stanton
Pyro,PYR2 L2,Stanton,ARC-L5 Yellow Core Station,70.72,Pyro;Stanton
Pyro,PYR2 L2,Stanton,ArcCorp,73.79,Pyro;Stanton
Pyro,PYR2 L2,Stanton,CRU L2,92.13,Pyro;Stanton
Pyro,PYR2 L2,Stanton,CRU L3,91.74,Pyro;Stanton
Pyro,PYR2 L2,Stanton,CRU-L1 Ambitious Dream Station,90.04,Pyro;Stanton
Pyro,PYR2 L2,Stanton,CRU-L4 Shallow Fields Station,72.12,Pyro;Stanton
Pyro,PYR2 L2,Stanton,CRU-L5 Beautiful Glen Station,102.94,Pyro;Stanton
Pyro,PYR2 L2,Stanton,Crusader,91.04,Pyro;Stanton
Pyro,PYR2 L2,Stanton,HUR-L1 Green Glade Station,86.52,Pyro;Stanton
Pyro,PYR2 L2,Stanton,HUR-L2 Faithful Dream Station,87.34,Pyro;Stanton
Pyro,PYR2 L2,Stanton,HUR-L3 Thundering Express Station,89.64,Pyro;Stanton
Pyro,PYR2 L2,Stanton,HUR-L4 Melodic Fields Station,96.54,Pyro;Stanton
Pyro,PYR2 L2,Stanton,HUR-L5 High Course Station,74.57,Pyro;Stanton
Pyro,PYR2 L2,Stanton,Hurston,86.91,Pyro;Stanton
Pyro,PYR2 L2,Stanton,MIC-L1 Shallow Frontier Station,121.00,Pyro;Stanton
Pyro,PYR2 L2,Stanton,MIC-L2 Long Forest Station,129.41,Pyro;Stanton
Pyro,PYR2 L2,Stanton,MIC-L3 Endless Odyssey Station,84.71,Pyro;Stanton
Pyro,PYR2 L2,Stanton,MIC-L4 Red Crossroads Station,127.64,Pyro;Stanton
Pyro,PYR2 L2,Stanton,MIC-L5 Modern Icarus Station,105.74,Pyro;Stanton
Pyro,PYR2 L2,Stanton,MicroTech,125.20,Pyro;Stanton
Pyro,PYR2 L2,Stanton,Nyx Gateway,93.75,Pyro;Nyx;Stanton
Pyro,PYR2 L2,Stanton,Pyro Gateway,57.23,Pyro;Stanton
Pyro,PYR2 L2,Stanton,Stanton (Star),85.53,Pyro;Stanton
Pyro,PYR2 L2,Stanton,Terra Gateway,110.18,Pyro;Stanton
Pyro,PYR2 L3,Nyx,Levski (Delamar),88.96,Pyro;Nyx
Pyro,PYR2 L3,Nyx,Nyx (Star),80.61,Pyro;Nyx
Pyro,PYR2 L3,Nyx,Nyx I,87.33,Pyro;Nyx
Pyro,PYR2 L3,Nyx,Nyx II,70.40,Pyro;Nyx
Pyro,PYR2 L3,Nyx,Nyx III,104.95,Pyro;Nyx
Pyro,PYR2 L3,Nyx,People's Service Station Alpha,105.36,Pyro;Nyx
Pyro,PYR2 L3,Nyx,People's Service Station Delta,125.18,Pyro;Nyx
Pyro,PYR2 L3,Nyx,People's Service Station Lambda,111.93,Pyro;Nyx
Pyro,PYR2 L3,Nyx,People's Service Station Theta,126.78,Pyro;Nyx
